Time (s),TMP117 Temp (C),SHTC3 Temp (C),SHTC Humidity (%),Micro Pressure (psi),BME280 Temp (C),BME280 Press. (Pa),BME280 Humidity (%),BME280 Altitude (m),CCS811 tVOC (ppb),CCS811 CO2 (ppm)
4.227859020233154,0,22.414093017578125,58.76312255859375,0,0,0,0,0,0,400
4.2912821769714355,0,22.4407958984375,58.77532958984375,0,0,0,0,0,0,400
4.2912821769714355,0,22.4407958984375,58.77532958984375,0,0,0,0,0,0,400
4.354244947433472,0,22.464828491210938,58.770751953125,0,0,0,0,0,0,400
4.432535171508789,0,22.422103881835938,58.7493896484375,0,0,0,0,0,0,400
4.4955034255981445,0,22.47283935546875,58.7799072265625,0,0,0,0,0,0,400
4.4955034255981445,0,22.47283935546875,58.7799072265625,0,0,0,0,0,0,400
4.574823617935181,0,22.45147705078125,58.77838134765625,0,0,0,0,0,0,400
4.653650522232056,0,22.448806762695312,58.795166015625,0,0,0,0,0,0,400
4.7265753746032715,0,22.467498779296875,58.78143310546875,0,0,0,0,0,0,400
4.7265753746032715,0,22.467498779296875,58.78143310546875,0,0,0,0,0,0,400
4.790974140167236,0,22.47283935546875,58.79058837890625,0,0,0,0,0,0,400
4.8568360805511475,0,22.4407958984375,58.76922607421875,0,0,0,0,0,0,400
4.8568360805511475,0,22.4407958984375,58.76922607421875,0,0,0,0,0,0,400
4.935419321060181,0,22.49420166015625,58.78753662109375,0,0,0,0,0,0,400
5.007375955581665,0,22.464828491210938,58.795166015625,0,0,0,0,0,0,400
5.070060729980469,0,22.464828491210938,58.782958984375,0,0,0,0,0,0,400
5.132713556289673,0,22.432785034179688,58.7677001953125,0,0,0,0,0,0,400
5.132713556289673,0,22.432785034179688,58.7677001953125,0,0,0,0,0,0,400
5.195348501205444,0,22.486190795898438,58.7615966796875,0,0,0,0,0,0,400
5.261031627655029,0,22.459487915039062,58.75701904296875,0,0,0,0,0,0,400
5.323728322982788,0,22.448806762695312,58.77532958984375,0,0,0,0,0,0,400
5.396608114242554,0,22.45147705078125,58.73870849609375,0,0,0,0,0,0,400
5.396608114242554,0,22.45147705078125,58.73870849609375,0,0,0,0,0,0,400
5.45928955078125,0,22.45147705078125,58.77227783203125,0,0,0,0,0,0,400
5.522617816925049,0,22.414093017578125,58.75701904296875,0,0,0,0,0,0,400
5.590046167373657,0,22.464828491210938,58.7432861328125,0,0,0,0,0,0,400
5.652773380279541,0,22.459487915039062,58.76922607421875,0,0,0,0,0,0,400
5.652773380279541,0,22.459487915039062,58.76922607421875,0,0,0,0,0,0,400
5.720568895339966,0,22.448806762695312,58.740234375,0,0,0,0,0,0,400
5.783939599990845,0,22.45147705078125,58.75701904296875,0,0,0,0,0,0,400
5.85413384437561,0,22.456817626953125,58.70361328125,0,0,0,0,0,0,400
5.917459964752197,0,22.486190795898438,58.73870849609375,0,0,0,0,0,0,400
5.917459964752197,0,22.486190795898438,58.73870849609375,0,0,0,0,0,0,400
5.980297565460205,0,22.443466186523438,58.71124267578125,0,0,0,0,0,0,400
6.043624639511108,0,22.486190795898438,58.72955322265625,0,0,0,0,0,0,400
6.111738920211792,0,22.486190795898438,58.685302734375,0,0,0,0,0,0,400
6.175344467163086,0,22.438125610351562,58.7310791015625,0,0,0,0,0,0,400
6.175344467163086,0,22.438125610351562,58.7310791015625,0,0,0,0,0,0,400
6.244733095169067,0,22.438125610351562,58.697509765625,0,0,0,0,0,0,400
6.316623210906982,0,22.4407958984375,58.69140625,0,0,0,0,0,0,400
6.379458904266357,0,22.432785034179688,58.72039794921875,0,0,0,0,0,0,400
6.379458904266357,0,22.432785034179688,58.72039794921875,0,0,0,0,0,0,400
6.4421045780181885,0,22.4407958984375,58.7066650390625,0,0,0,0,0,0,400
6.505511045455933,0,22.448806762695312,58.685302734375,0,0,0,0,0,0,400
6.576103448867798,0,22.467498779296875,58.6883544921875,0,0,0,0,0,0,400
6.638784170150757,0,22.47283935546875,58.68377685546875,0,0,0,0,0,0,400
