Time (s),TMP117 Temp (C),SHTC3 Temp (C),SHTC Humidity (%),Micro Pressure (psi),BME280 Temp (C),BME280 Press. (Pa),BME280 Humidity (%),BME280 Altitude (m),CCS811 tVOC (ppb),CCS811 CO2 (ppm),Airspeed,Groundspeed,Heading,throttle,alt,climb,Time (ms),Cord_Frame,Type_mask,Lat_int,Lon_int,alt,vx,vy,vz,afx,afy,afz,yaw,yaw_rate,omegaIx,omegaIy,omegaIz,accel_weight,renorm_val,error_rp,error_yaw,Time (us),fix_type,Lat,Long,alt,eph,epv,vel,cog,sat_visible,time (ms),Time (ms),Chan Count,Chan #1 Raw,Chan #2 Raw,Chan #3 Raw,Chan #4 Raw,Chan #5 Raw,Chan #6 Raw,Chan #7 Raw,Chan #8 Raw,Chan #9 Raw,Chan #10 Raw,Chan #11 Raw,Chan #12 Raw,Chan #13 Raw,Chan #14 Raw,Chan #15 Raw,Chan #16 Raw,Chan #17 Raw,Chan #18 Raw,RSSI,Seq,Nav_roll,Nav_pitch,Nav_bearing,Target_bearing,wp_dist,alt_error,aspd_error,xtrack_error,time (ms),Onboard Control Sensors Present Mask,Onboard Control Sensor Enabled Mask,Onboard Control Sensors Health Mask,Load,Voltage_Battery,Current_battery,Battery_Remaining,Drop_Rate_Comm,Errors_comm,errors_count1,errors_count2,errors_count3,errors_count4,Time (ms),lat,long,alt,relative_alt,vx,vy,vz,hdg,Time (us),xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag
10.745375394821167,24.3359375,26.032333374023438,43.524169921875,14.453125116415329,24.26187742982404,99826.14473336747,43.17712250236963,125.54070282279324,2,414
10.83023190498352,24.3359375,26.06170654296875,43.5546875,14.453125116415329,24.26636972430572,99829.59194654292,43.23439824748994,125.2502262360686,2,414
10.83023190498352,24.3359375,26.06170654296875,43.5546875,14.453125116415329,24.26636972430572,99829.59194654292,43.23439824748994,125.2502262360686,2,414
10.937273025512695,24.3359375,26.06170654296875,43.487548828125,14.453125116415329,24.27182465361875,99828.70589470398,43.251609286372975,125.324887890981,2,414
10.937273025512695,24.3359375,26.06170654296875,43.487548828125,14.453125116415329,24.27182465361875,99828.70589470398,43.251609286372975,125.324887890981,2,414
11.026009798049927,24.3359375,26.04034423828125,43.5272216796875,14.453125116415329,24.266048846121066,99829.8873816214,43.21149796080985,125.22533201969682,1,411
11.026009798049927,24.3359375,26.04034423828125,43.5272216796875,14.453125116415329,24.266048846121066,99829.8873816214,43.21149796080985,125.22533201969682,1,411
11.12990403175354,24.3359375,26.024322509765625,43.49822998046875,14.453125116415329,24.272145531823867,99828.58280556127,43.19436549091814,125.33525983120458,1,411
11.12990403175354,24.3359375,26.024322509765625,43.49822998046875,14.453125116415329,24.272145531823867,99828.58280556127,43.19436549091814,125.33525983120458,1,411
11.2390615940094,24.3359375,26.059036254882812,43.5791015625,14.453125116415329,24.262519186164923,99832.2754092051,43.19430043471203,125.02411208086986,1,411
11.2390615940094,24.3359375,26.059036254882812,43.5791015625,14.453125116415329,24.262519186164923,99832.2754092051,43.19430043471203,125.02411208086986,1,411
11.342435121536255,24.3359375,26.053695678710938,43.54705810546875,14.453125116415329,24.26572796793755,99830.87220931174,43.188597553180934,125.14234801372173,1,411
11.342435121536255,24.3359375,26.053695678710938,43.54705810546875,14.453125116415329,24.26572796793755,99830.87220931174,43.188597553180934,125.14234801372173,1,411
11.437467575073242,24.3359375,26.048355102539062,43.511962890625,14.453125116415329,24.26957850621477,99832.6698015253,43.200072757036416,124.99088017700721,1,411
11.437467575073242,24.3359375,26.048355102539062,43.511962890625,14.453125116415329,24.26957850621477,99832.6698015253,43.200072757036416,124.99088017700721,1,411
11.538193464279175,24.3359375,26.035003662109375,43.51654052734375,14.453125116415329,24.26572796793755,99832.07864722119,43.20577123752324,125.0406914884119,1,411
11.538193464279175,24.3359375,26.035003662109375,43.51654052734375,14.453125116415329,24.26572796793755,99832.07864722119,43.20577123752324,125.0406914884119,1,411
11.638710260391235,24.3359375,26.024322509765625,43.56536865234375,14.453125116415329,24.266048846121066,99831.09381984477,43.20004885852844,125.12367465593019,1,411
11.638710260391235,24.3359375,26.024322509765625,43.56536865234375,14.453125116415329,24.266048846121066,99831.09381984477,43.20004885852844,125.12367465593019,1,411
11.739736795425415,24.3359375,26.085739135742188,43.4906005859375,14.453125116415329,24.27118289721193,99835.32901419002,43.18863434598134,124.76681494857856,1,411
11.739736795425415,24.3359375,26.085739135742188,43.4906005859375,14.453125116415329,24.27118289721193,99835.32901419002,43.18863434598134,124.76681494857856,1,411
11.840534210205078,24.3359375,26.059036254882812,43.55926513671875,14.453125116415329,24.268294993437507,99832.30040095861,43.182890255344766,125.02200624677657,1,411
11.840534210205078,24.3359375,26.059036254882812,43.55926513671875,14.453125116415329,24.268294993437507,99832.30040095861,43.182890255344766,125.02200624677657,1,411
11.932502031326294,24.3359375,26.053695678710938,43.5577392578125,14.453125116415329,24.273108166446036,99834.07344577006,43.18864732882753,124.87260852695482,1,411
12.020899534225464,24.3359375,26.06170654296875,43.53790283203125,14.453125116415329,24.258668648187836,99831.51190635806,43.177100931287846,125.08844592068522,1,411
12.020899534225464,24.3359375,26.06170654296875,43.53790283203125,14.453125116415329,24.258668648187836,99831.51190635806,43.177100931287846,125.08844592068522,1,411
12.111079454421997,24.3359375,26.01898193359375,43.4661865234375,14.453125116415329,24.27278728823751,99834.71358355155,43.18292049395466,124.81867069728722,1,411
